student_id,gender,study_hours_per_day,social_media_hours,mental_health_rating
169758,Male,7.570123691832346,3.8,6.1
169759,Male,5.232370888295817,4.9,4.2
169760,Other,3.5,1.9,4.5
169761,Other,1.6,3.6,6.8
169762,Male,4.281727073544168,1.3,6.6
169763,Male,5.082463180548877,0.2,5.0
169764,Male,1.6,2.2,6.2
169765,Female,7.2,0.4,8.7
169766,Other,8.1,1.3,6.5
169767,Other,1.9,0.4,6.6
169768,Other,1.1,1.6,5.4
169769,Female,4.5,0.1,7.0
169770,Male,2.0,3.2,5.8
169771,Female,5.065121487727318,3.8,6.9
169772,Male,4.0,3.0,6.9
169773,Female,7.1,1.8,5.7
169774,Male,3.8,4.9,10.0
169775,Other,2.6,2.3,6.4
169776,Other,5.2,4.5,8.4
169777,Other,3.5,3.4,9.5
169778,Other,5.2,1.1,7.6
169779,Male,6.5,3.3,7.0
169780,Other,6.9,1.3,6.2
169781,Female,0.6,1.7,7.0
169782,Female,2.4,4.2,6.7
169783,Male,5.2,0.3,5.8
169784,Female,4.6,0.4,5.8
169785,Other,5.3,3.7,6.8
169786,Male,3.8,2.4,9.4
169787,Male,1.7291672936691742,3.8,10.0
169788,Female,7.144227961491914,3.2,6.5
169789,Female,7.4,1.8,7.5
169790,Other,1.4,1.2,9.6
169791,Other,9.418224481179394,0.9,7.0
169792,Male,2.4,3.3,7.9
169793,Other,4.5,2.3,7.8
169794,Male,5.8,3.4,5.3
169795,Male,6.2,0.2,2.8
169796,Other,3.1,3.0,9.7
169797,Female,6.9,3.2,5.9
169798,Female,5.3,0.5,7.1
169799,Other,6.6,0.2,9.1
169800,Male,4.789640301435981,0.2,5.8
169801,Female,4.4,4.8,5.8
169802,Male,5.1,4.3,6.3
169803,Other,5.0,4.2,4.9
169804,Male,4.4,4.4,7.699999999999999
169805,Male,4.9,0.8,5.1
169806,Female,8.040913813809768,3.7,5.2
169807,Other,5.2,5.0,8.8
169808,Female,3.8,3.9,9.4
169809,Male,4.153929831954508,0.6,7.6
169810,Male,5.7,4.3,5.9
169811,Female,2.0,1.0,3.2
169812,Other,2.4,1.7,5.6
169813,Female,4.4,4.0,7.7
169814,Female,8.1,0.9,6.6
169815,Male,3.1,1.0,8.7
169816,Male,5.4,5.0,8.5
169817,Female,6.7,1.4,6.9
169818,Male,4.7,0.5,7.5
169819,Female,2.6,1.5,7.6
169820,Male,4.8,4.4,5.5
169821,Other,2.7597230688639147,3.7,8.5
169822,Female,4.8,2.0,8.1
169823,Female,4.3,3.2,7.0
169824,Male,4.0,1.8,6.8
169825,Female,2.5,2.5,6.9
169826,Female,3.8,0.1,5.8
169827,Other,4.3,3.0,3.5
169828,Other,6.3,2.7,6.1
169829,Female,3.1,2.3,5.1
169830,Male,4.8790755483364885,3.3,9.0
169831,Male,8.3,3.2,7.6
169832,Other,3.9,0.9,4.5
169833,Male,0.0,5.0,5.5
169834,Female,1.0,0.8,6.2
169835,Other,4.3,3.3,7.7
169836,Female,4.9,4.3,7.6
169837,Female,2.3,1.7,7.7
169838,Other,7.5,1.3,6.8
169839,Male,0.8,4.2,10.0
169840,Male,3.0,2.1,8.9
169841,Other,3.4,0.5,8.2
169842,Female,5.424495374189613,3.4,6.1
169843,Female,1.6,2.3,4.9
169844,Male,4.2,0.1,7.0
169845,Male,4.3,0.3,4.8
169846,Female,3.2,4.3,5.6
169847,Other,4.3,4.3,5.0
169848,Male,2.4,1.3,7.7
169849,Other,3.9,1.3,4.0
169850,Male,1.747883517730862,2.2,6.7
169851,Male,7.0,2.6,4.8
169852,Male,3.0,4.2,6.5
169853,Male,3.3381580096309063,4.9,6.8
169854,Other,10.699926646233996,2.9,6.9
169855,Male,3.7,2.3,6.0
169856,Other,9.318674089015778,2.7,3.1
169857,Female,2.714948831873688,1.5,10.0
169858,Other,5.8,3.1,8.2
169859,Female,5.6,0.9,4.0
169860,Female,0.4,0.5,5.9
169861,Other,1.8,3.0,8.8
169862,Male,4.6,4.8,7.2
169863,Male,3.2,3.7,6.4
169864,Female,5.5,2.9,4.8
169865,Other,4.4,4.7,8.6
169866,Other,7.5,2.2,8.9
169867,Female,5.2,3.7,9.6
169868,Other,0.2340755984825528,3.0,7.2
169869,Female,1.3,2.6,9.0
169870,Male,4.2,4.4,8.1
169871,Male,3.5,0.7,8.8
169872,Other,5.9,2.1,4.4
169873,Male,2.1,1.7,4.8
169874,Female,3.7,1.3,10.0
169875,Other,3.9,0.3,8.3
169876,Female,2.2,4.6,6.9
169877,Male,3.8,3.8,8.8
169878,Other,4.8,4.7,6.4
169879,Other,3.9,5.0,5.2
169880,Female,4.5,3.4,6.2
169881,Female,6.534462612039284,0.2,7.6
169882,Female,5.838466005320784,3.5,7.6
169883,Other,6.4,3.9,6.5
169884,Other,3.5,0.5,3.2
169885,Female,4.5,1.6,4.8
169886,Female,2.8,0.7,6.9
169887,Female,6.484531839100594,4.4,6.0
169888,Female,2.8,3.3,6.0
169889,Female,2.1,1.4,5.2
169890,Other,4.5,0.6,8.2
169891,Female,2.3,1.1,5.6
169892,Male,7.4,1.1,6.9
169893,Male,2.7,4.6,8.3
169894,Female,3.8,1.6,10.0
169895,Male,3.6,4.1,5.1
169896,Other,5.5,3.6,9.2
169897,Other,4.2,1.0,3.9
169898,Male,2.2,0.9,6.5
169899,Male,3.4,1.9,6.7
169900,Other,4.7,2.1,6.4
169901,Other,4.1,4.3,6.5
169902,Other,0.0,2.4,7.1
169903,Other,3.7,2.4,8.4
169904,Female,5.5,4.8,5.7
169905,Male,6.3,0.4,4.0
169906,Female,4.7,4.0,4.5
169907,Male,4.4,1.3,4.6
169908,Female,4.711648049178166,0.7,6.9
169909,Male,4.153211666632018,3.7,7.1
169910,Male,3.1,2.2,3.9
169911,Female,4.397807665744852,2.0,4.4
169912,Other,4.8,0.4,7.3
169913,Male,2.5,2.5,6.3
169914,Other,3.8,2.5,5.9
169915,Other,1.674688402360486,4.4,8.3
169916,Other,6.7231052298933065,3.9,5.9
169917,Other,0.9,1.9,4.8
169918,Other,3.7,2.3,9.1
169919,Male,2.3,1.3,5.3
169920,Female,2.7,3.1,7.9
169921,Male,4.831911780830214,0.4,7.1
169922,Male,7.9,3.8,10.0
169923,Female,6.5,4.4,3.4000000000000004
169924,Other,7.6,0.4,6.7
169925,Male,0.4,2.1,9.0
169926,Male,3.4,0.2,4.8
169927,Other,2.8,3.4,5.3
169928,Female,4.7,2.1,9.4
169929,Female,6.7,0.9,6.9
169930,Male,7.2,1.1,6.4
169931,Male,3.0,3.3,10.0
169932,Female,6.545232560194927,1.5,6.1
169933,Female,1.7,4.6,7.699999999999999
169934,Other,5.0,0.2,5.5
169935,Female,5.8,3.2,6.9
169936,Other,2.0,1.8,7.9
169937,Female,2.3,3.9,5.0
169938,Other,5.0,3.8,6.0
169939,Female,4.0,2.0,6.9
169940,Male,2.5,1.2,4.9
169941,Female,3.1,3.2,8.9
169942,Male,5.6,0.8,8.3
169943,Female,3.7,3.7,8.7
169944,Male,6.5,3.4,6.4
169945,Other,3.5,2.2,6.5
169946,Female,2.1,3.4,7.4
169947,Other,5.1,1.3,5.0
169948,Male,2.3,0.6,7.9
169949,Female,5.0,0.1,8.0
169950,Other,5.5,2.8,7.7
169951,Male,7.2,0.3,8.8
169952,Other,4.1,2.3,4.6
169953,Female,4.1,3.8,8.4
169954,Female,5.9,3.0,7.5
169955,Female,5.2,2.7,8.4
169956,Other,0.7649847231224826,0.6,5.8
169957,Other,1.8,4.6,5.4
169958,Other,2.3,0.3,8.6
169959,Other,7.814467449861413,2.4,7.7
169960,Female,1.0,0.9,3.4000000000000004
169961,Female,6.7,3.8,7.5
169962,Other,6.0,3.3,5.7
169963,Other,4.3,0.5,7.0
169964,Other,4.1,5.0,6.7
169965,Female,4.324361845622848,1.7,3.8
169966,Other,8.0,0.6,7.4
169967,Female,5.5,3.9,4.4
169968,Male,0.3,4.6,2.0
169969,Female,3.5,3.2,6.8
169970,Female,4.8,1.6,8.2
169971,Other,5.3,1.4,7.5
169972,Other,8.3,4.2,5.8
169973,Male,4.554424454033433,0.9,5.1
169974,Female,5.3,0.9,8.7
169975,Female,1.6,2.0,6.6
169976,Other,3.5,0.5,4.1
169977,Other,4.9,3.0,7.0
169978,Female,7.2,3.3,6.6
169979,Other,6.87124852433251,3.1,5.6
169980,Other,4.6,2.0,7.0
169981,Male,8.872841895532877,2.8,4.9
169982,Other,5.091892134908865,0.2,2.7
169983,Male,3.5,3.2,9.3
169984,Other,5.3,2.8,8.2
169985,Other,5.2,1.9,7.8
169986,Other,2.7,0.2,2.4
169987,Other,4.3,0.0,5.4
169988,Female,5.0,0.2,4.0
169989,Female,2.9,5.0,6.3
169990,Other,3.2592720716537644,0.0,8.0
169991,Male,5.8,3.3,10.0
169992,Male,5.5,0.8,8.0
169993,Male,6.5,4.7,8.5
169994,Female,3.2,4.7,6.2
169995,Male,6.4,3.8,8.1
169996,Other,3.9,0.0,5.3
169997,Female,7.2,4.1,6.6
169998,Male,4.503957180814097,0.1,8.9
169999,Other,2.8,4.2,5.6
170000,Female,2.880357428052479,1.3,4.0
170001,Other,3.2,0.2,5.8
170002,Female,6.3,3.6,3.8
170003,Other,5.6,4.0,4.1
170004,Other,0.935400884156204,4.7,9.7
170005,Other,4.1,2.7,3.5
170006,Male,6.8,2.9,6.8
170007,Female,3.7,4.2,10.0
170008,Other,1.3,0.2,9.1
170009,Male,7.4,0.5,3.2
170010,Female,3.6062398246883194,3.6,7.9
170011,Female,3.6476126060611542,2.0,7.199999999999999
170012,Female,4.4,2.5,7.6
170013,Male,2.0,1.3,8.9
170014,Other,4.5,0.2,8.2
170015,Female,2.6576472122445804,0.4,10.0
170016,Other,1.3,4.3,4.1
170017,Female,6.6,4.7,5.8
170018,Male,0.0,1.1,9.1
170019,Other,3.9,0.8,4.4
170020,Female,4.0,4.2,6.1
170021,Male,0.0,3.6,8.3
170022,Female,4.6,4.8,5.5
170023,Male,2.4,3.5,6.9
170024,Female,1.5,1.2,5.3
170025,Male,1.6,2.5,8.9
170026,Male,8.3,4.9,8.9
170027,Female,5.757318227979643,2.2,8.8
170028,Female,4.542693441974107,3.3,9.3
170029,Male,1.8,0.2,7.1
170030,Other,4.7,2.1,8.0
170031,Female,3.2,3.8,6.3
170032,Other,4.4,3.0,9.4
170033,Male,3.5,3.6,4.3
170034,Male,5.2,2.1,10.0
170035,Female,6.295510207445942,4.8,9.3
170036,Other,5.4,3.7,10.0
170037,Other,4.2,3.8,7.0
170038,Male,4.0,2.0,4.1
170039,Other,2.7,0.3,6.0
170040,Female,7.7,3.8,9.7
170041,Other,3.6,4.7,5.1
170042,Other,2.0,4.3,2.7
170043,Other,4.9,3.9,6.5
170044,Other,2.5,2.9,3.4
170045,Female,4.0,4.0,4.9
170046,Other,4.4,0.2,5.9
170047,Male,3.0,2.8,5.0
170048,Other,2.8,1.2,4.6
170049,Female,6.5,3.1,4.4
170050,Other,2.6,1.5,5.9
170051,Other,4.6,0.7,7.1
170052,Other,6.0,1.1,5.1
170053,Male,3.4,2.9,5.6
170054,Male,3.0,3.3,9.7
170055,Other,5.4,1.1,9.0
170056,Other,5.6,3.0,3.8
170057,Other,0.3,1.0,6.4
170058,Female,3.0,0.1,6.8
170059,Female,2.2,0.4,7.8
170060,Female,2.481066344869748,0.7,8.2
170061,Male,7.7,4.0,4.7
170062,Other,3.6,0.1,9.6
170063,Female,1.3,4.7,4.8
170064,Female,3.8,4.6,3.5
170065,Male,4.5,3.0,4.3
170066,Other,2.906999628382864,0.8,7.3
170067,Other,5.716443748103958,1.0,9.5
170068,Other,2.865852068486728,0.8,7.699999999999999
170069,Male,2.0,2.1,8.2
170070,Male,5.2,4.7,5.4
170071,Other,6.904579288542709,2.3,8.5
170072,Other,4.0,2.0,6.3
170073,Female,3.7,2.1,7.2
170074,Female,0.8,0.3,6.4
170075,Male,5.702636552349956,2.8,7.9
170076,Female,9.3,2.1,5.1
170077,Male,4.9,0.9,6.8
170078,Other,3.3718127013706063,3.5,6.2
170079,Female,1.3,1.5,4.8
170080,Male,5.555421997169609,0.2,8.1
170081,Female,5.2,2.5,5.5
170082,Other,3.5254898368247813,0.9,8.2
170083,Other,3.1,3.5,8.5
170084,Other,4.9,3.3,6.0
170085,Female,2.015844946252386,3.5,5.3
170086,Male,2.6,4.3,6.4
170087,Female,2.3,2.4,6.0
170088,Other,4.2,1.6,9.5
170089,Female,4.4,4.3,6.7
170090,Female,4.55481559222359,0.9,2.8
170091,Other,7.9,2.0,10.0
170092,Male,3.9,5.0,4.4
170093,Female,3.1,4.8,6.8
170094,Other,0.4,4.3,4.5
170095,Male,0.9,1.2,4.6
170096,Female,0.3,2.9,6.0
170097,Other,4.7,4.2,8.9
170098,Other,2.5,4.5,10.0
170099,Male,6.867504507079175,4.6,9.4
170100,Other,3.2,1.2,8.0
170101,Male,5.7,2.6,5.5
170102,Male,4.708557215208638,1.6,7.4
170103,Female,3.4,4.7,8.1
170104,Other,4.7,0.1,5.3
170105,Other,2.6,2.5,7.2
170106,Female,3.8,1.2,5.4
170107,Female,4.7,4.7,9.8
170108,Male,4.4,1.3,3.9
170109,Other,0.0,3.0,7.9
170110,Male,5.4,4.1,7.1
170111,Female,5.5,0.7,7.3
170112,Other,5.8,2.8,4.8
170113,Female,1.9,4.7,7.1
170114,Female,7.634201496625511,0.2,9.7
170115,Other,0.3,1.4,6.1
170116,Female,3.3,0.7,5.6
170117,Other,2.7902366553688083,2.4,5.6
170118,Other,6.2,2.8,8.3
170119,Female,5.6,1.0,6.4
170120,Female,5.8,2.6,6.6
170121,Male,6.1,2.4,6.6
170122,Other,3.8,3.5,6.1
170123,Female,9.2,0.4,8.4
170124,Other,4.5,1.3,4.9
170125,Other,6.6,0.0,10.0
170126,Other,2.6,4.2,7.2
170127,Male,4.9,1.7,9.8
170128,Male,4.118973032631942,3.0,5.2
170129,Female,3.9,0.4,10.0
170130,Male,5.2,2.3,7.300000000000001
170131,Female,1.1,0.5,6.7
170132,Other,2.4,4.6,10.0
170133,Female,1.4,4.7,7.8
170134,Male,4.7,3.5,2.9
170135,Male,3.0,2.9,7.3
170136,Other,5.4,2.1,7.2
170137,Other,5.099719886588835,3.3,3.0
170138,Other,4.0,1.4,7.7
170139,Female,2.2,1.6,10.0
170140,Female,5.556252802139181,1.4,10.0
170141,Female,5.0,0.6,6.5
170142,Other,6.517555035535187,1.6,3.9
170143,Female,5.5,4.8,2.6
170144,Male,10.460911011232236,1.0,4.4
170145,Female,3.7,3.5,5.8
170146,Male,4.232578390630165,0.0,10.0
170147,Other,4.5,2.4,10.0
170148,Female,4.8,0.7,6.2
170149,Male,5.5,1.5,5.3
170150,Male,0.0,2.3,10.0
170151,Male,4.2,4.4,6.3
170152,Male,6.8,3.7,8.7
170153,Male,2.4,3.6,10.0
170154,Male,5.4,0.8,6.7
170155,Other,0.1,1.0,10.0
170156,Other,6.0,3.0,6.3
170157,Other,6.085970913658046,3.2,5.0
170158,Female,5.9,3.0,8.5
170159,Female,3.4,4.5,9.3
170160,Female,2.4,2.0,6.5
170161,Male,0.0,0.1,6.6
170162,Other,5.3,4.2,9.4
170163,Male,5.3,2.8,4.9
170164,Female,5.8,3.6,8.2
170165,Other,5.230181958861535,4.2,6.3
170166,Female,1.2,4.3,8.1
170167,Female,4.7,3.0,3.8
170168,Female,4.2,3.7,7.5
170169,Female,3.0,3.6,6.7
170170,Female,4.6,4.9,6.7
170171,Female,5.2089627046540965,0.2,5.8
170172,Male,3.1,2.7,6.2
170173,Male,6.778592547808244,1.2,9.7
170174,Other,2.2,4.8,8.5
170175,Male,5.5,2.7,6.8
170176,Female,3.2,0.7,7.5
170177,Male,6.3,1.4,5.5
170178,Other,2.1,1.6,9.2
170179,Other,5.1,2.0,8.0
170180,Other,3.7,4.9,5.0
170181,Female,4.3,4.7,7.5
170182,Other,5.9,4.5,5.4
170183,Other,0.0,4.8,7.1
170184,Male,4.8,0.1,5.1
170185,Male,1.1,0.7,9.6
170186,Female,4.4,1.6,7.0
170187,Other,3.5,1.6,7.7
170188,Male,4.2,3.3,7.8
170189,Male,4.0,4.8,4.1
170190,Male,3.7,4.9,10.0
170191,Male,2.6,1.0,8.3
170192,Female,4.226095960920024,4.5,5.8
170193,Other,1.3,2.3,9.5
170194,Female,4.4,4.4,9.0
170195,Other,3.1,3.0,6.4
170196,Female,1.8,0.9,7.2
170197,Male,1.1,4.9,3.5
170198,Female,1.8,2.6,3.2
170199,Female,6.3,1.8,5.5
170200,Other,5.6,2.0,7.2
170201,Other,6.0514223427257,3.4,5.3
170202,Male,4.8,0.4,9.1
170203,Female,4.4,2.5,6.2
170204,Female,3.1,1.6,8.3
170205,Other,3.986932709641661,1.2,9.2
170206,Male,4.9,1.2,5.3
170207,Other,6.7,0.6,6.1
170208,Other,2.3,3.5,7.7
170209,Female,3.5,3.2,6.7
170210,Female,2.9,0.8,10.0
170211,Male,3.7,3.1,4.9
170212,Female,4.8,2.5,8.6
170213,Other,4.7,3.2,6.1
170214,Female,3.6,2.4,4.6
170215,Other,3.5,3.0,6.0
170216,Male,1.4,3.5,6.7
170217,Female,6.8,3.7,6.5
170218,Other,2.4,1.5,8.0
170219,Male,5.243892722344473,3.0,4.6
170220,Female,4.6,4.7,7.4
170221,Male,2.1,1.6,6.1
170222,Female,3.8,4.6,7.4
170223,Male,1.4,2.8,4.1
170224,Other,3.3,4.9,5.1
170225,Male,3.6,4.1,6.1
170226,Male,4.6,0.8,6.5
170227,Other,4.9,4.2,5.9
170228,Male,7.3,2.1,10.0
170229,Other,5.9,1.5,5.2
170230,Male,2.8,2.4,8.7
170231,Other,3.9,1.6,3.9
170232,Male,2.591581618633513,4.5,4.8
170233,Male,4.8,4.1,5.9
170234,Female,0.0,4.6,7.4
170235,Female,3.8,3.5,8.8
170236,Other,3.9,1.4,4.8
170237,Female,5.2,1.6,5.9
170238,Female,5.8,3.0,7.1
170239,Other,0.0,3.7,3.8
170240,Other,1.7,2.7,8.4
170241,Female,4.8,1.8,9.2
170242,Other,6.6,2.2,7.6
170243,Other,7.2,1.4,9.4
170244,Other,1.7,2.6,5.3
170245,Female,5.4,4.0,5.1
170246,Other,6.4,4.7,6.5
170247,Female,1.7,4.9,3.4
170248,Male,4.0,4.2,5.8
170249,Male,2.6,0.3,9.1
170250,Other,3.7,4.2,6.5
170251,Male,3.4,1.8,4.2
170252,Male,0.0,0.5,5.2
170253,Other,1.4,3.1,5.5
170254,Other,6.3,0.0,5.3
170255,Male,5.874552316997084,2.6,3.7
170256,Other,1.9,0.5,5.1
170257,Other,2.8,2.3,10.0
170258,Male,2.5,2.4,7.2
170259,Female,4.8,2.4,8.0
170260,Female,3.1246621626812314,2.3,9.0
170261,Female,6.8,2.1,6.4
170262,Other,2.2,0.6,3.5
170263,Male,4.3,3.5,8.1
170264,Other,1.1,4.8,4.2
170265,Female,3.1,0.8,9.1
170266,Male,7.499245074065594,2.5,9.4
170267,Male,3.3,1.1,4.3
170268,Female,4.5,0.2,4.1
170269,Male,1.8,2.5,7.3
170270,Other,4.655474150073169,4.3,8.4
170271,Other,5.6,4.5,9.6
170272,Other,0.7,1.3,8.4
170273,Other,6.3,1.6,4.4
170274,Other,6.496323590100425,2.9,3.5
170275,Male,3.3,4.1,6.1
170276,Female,4.6,3.3,6.2
170277,Female,5.7,1.0,6.4
170278,Male,4.7,2.6,7.9
170279,Other,4.7,4.1,10.0
170280,Other,4.1,0.1,10.0
170281,Male,2.9,1.2,6.6
170282,Male,3.2,4.9,10.0
170283,Female,5.8,2.3,5.1
170284,Male,2.0,1.2,7.5
170285,Other,6.9,1.7,7.2
170286,Other,5.4,3.0,8.0
170287,Other,0.9,4.6,5.2
170288,Other,0.0,4.1,9.1
170289,Other,3.2,0.7,5.9
170290,Other,6.5,3.8,6.0
170291,Female,6.0934996226969975,2.2,6.9
170292,Other,5.6,3.7,8.1
170293,Female,1.3,3.3,6.3
170294,Female,2.2,4.1,7.0
170295,Male,3.5,2.2,6.6
170296,Other,5.4,1.5,8.8
170297,Female,5.365129553315175,1.7,7.1
170298,Other,2.875313463763604,1.5,6.7
170299,Male,3.1,0.1,8.4
170300,Other,4.6,0.3,6.9
170301,Other,8.857002929088017,0.3,7.8
170302,Male,4.307759777149116,0.4,7.9
170303,Other,2.984810763364738,1.8,4.7
170304,Female,6.9,0.1,4.1
170305,Other,4.0,0.6,8.9
170306,Male,3.9,4.7,9.6
170307,Male,5.4,3.0,6.7
170308,Male,4.3,0.5,9.5
170309,Male,5.2,4.8,8.2
170310,Female,1.4,3.6,5.7
170311,Other,8.590269753954024,2.5,4.5
170312,Other,2.6,4.1,4.9
170313,Female,8.791491492503395,3.1,6.0
170314,Female,0.2,2.4,8.0
170315,Female,3.6324407304730513,3.4,9.2
170316,Other,3.919294723653633,4.3,5.3
170317,Female,3.7,3.3,10.0
170318,Other,6.9,0.3,9.5
170319,Female,5.592729931787924,0.6,6.7
170320,Male,2.3,4.0,5.2
170321,Other,4.0,0.7,9.2
170322,Other,7.0,1.9,9.4
170323,Male,4.5,1.8,5.6
170324,Female,4.0,4.7,7.7
170325,Male,3.7,3.2,6.7
170326,Female,6.0,3.4,4.4
170327,Female,2.9,2.6,9.3
170328,Other,6.6,2.0,9.3
170329,Other,3.6,1.1,5.9
170330,Male,5.6,4.6,8.5
170331,Male,2.6,1.4,8.4
170332,Female,4.9,1.9,10.0
170333,Male,6.688269458266099,2.4,4.2
170334,Female,0.0,0.4,7.3
170335,Other,4.2,3.6,6.1
170336,Other,6.935904915778657,0.6,7.9
170337,Female,2.1,3.0,6.7
170338,Female,2.1,3.7,5.3
170339,Female,7.5,1.4,7.3
170340,Other,2.9,3.9,9.4
170341,Male,3.5,2.8,6.8
170342,Male,1.8,0.9,4.8
170343,Other,7.1,0.9,5.3
170344,Male,2.3,0.6,8.4
170345,Female,4.9,4.9,6.8
170346,Female,4.716188319592238,3.3,8.1
170347,Female,6.3,3.3,3.5
170348,Female,4.3,4.9,6.2
170349,Male,4.6,0.3,7.8
170350,Other,5.6,0.8,7.1
170351,Other,1.3,4.9,6.9
170352,Male,6.9,4.0,5.2
170353,Male,3.9,0.6,3.8
170354,Male,4.8,1.0,3.7
170355,Female,5.172773166115073,2.2,7.8
170356,Male,3.0,1.1,2.9
170357,Female,6.0,4.9,6.1
170358,Other,4.3,1.3,7.0
170359,Male,6.5,2.5,4.8
170360,Other,4.6,4.4,8.5
170361,Female,6.404619975338576,0.7,5.5
170362,Female,5.8,0.8,2.9
170363,Male,2.2,2.0,7.9
170364,Other,2.5,2.4,6.2
170365,Other,5.5,4.6,7.9
170366,Male,5.967264977470803,1.9,6.4
170367,Female,6.5,3.2,5.1
170368,Other,6.2,0.2,10.0
170369,Male,4.8,1.0,8.6
170370,Male,4.8,4.3,7.6
170371,Female,4.0,4.9,6.8
170372,Other,4.0,0.6,8.4
170373,Male,4.1,2.7,5.0
170374,Other,0.9,3.3,5.9
170375,Other,3.8,0.3,5.8
170376,Female,6.8,1.3,6.6
170377,Other,5.0,3.6,6.1
170378,Other,2.3,3.3,10.0
170379,Male,2.2,1.3,8.7
170380,Other,6.4451655693771,4.9,6.2
170381,Other,6.0,3.3,8.9
170382,Male,2.6,4.7,7.3
170383,Female,5.7,3.5,8.1
170384,Other,2.5,4.7,10.0
170385,Other,6.6,1.1,8.3
170386,Female,4.0,3.5,4.0
170387,Male,3.9,3.0,10.0
170388,Female,4.6,4.8,9.2
170389,Female,3.1,4.5,6.0
170390,Other,3.1,3.0,2.5
170391,Other,7.6,0.8,6.0
170392,Female,2.5,3.6,4.8
170393,Female,0.7830127295769792,0.9,9.9
170394,Other,3.8,0.5,9.1
170395,Female,2.6494858271386064,2.5,6.8
170396,Male,5.7,2.0,6.7
170397,Other,3.8,1.0,8.8
170398,Other,5.3,0.1,8.5
170399,Other,2.8,0.1,4.7
170400,Other,3.1,1.4,8.5
170401,Other,6.149826272636271,4.0,7.4
170402,Female,3.5,0.5,7.0
170403,Other,8.2,2.5,7.8
170404,Male,2.4,0.4,7.9
170405,Other,0.0,0.4,4.2
170406,Male,8.0,3.4,10.0
170407,Other,3.4,3.8,8.8
170408,Male,2.3,4.2,8.0
170409,Other,3.9,3.1,7.4
170410,Male,6.3,1.1,7.6
170411,Other,4.569846583994664,4.6,6.2
170412,Other,2.7,4.2,5.3
170413,Other,4.967714066362909,0.6,6.4
170414,Female,3.6,1.4,6.5
170415,Male,5.7,4.2,6.5
170416,Other,1.8,4.2,2.8
170417,Male,0.5,0.9,8.4
170418,Other,6.3,0.9,6.5
170419,Other,4.6,3.2,6.8
170420,Other,9.0,0.9,8.2
170421,Other,1.6,3.2,6.2
170422,Other,0.0,2.5,2.9
170423,Other,4.2,4.8,4.8
170424,Male,5.422349455215805,4.9,6.0
170425,Female,5.8,4.1,6.4
170426,Male,3.4064519662794432,0.4,8.8
170427,Other,2.7,2.0,7.6
170428,Other,4.0,1.7,5.3
170429,Male,0.1,3.1,10.0
170430,Female,5.7,0.3,10.0
170431,Female,6.8,1.2,8.1
170432,Female,1.0,3.6,8.6
170433,Other,3.2,4.8,4.7
170434,Female,6.0,2.2,6.2
170435,Other,9.5,2.0,10.0
170436,Male,6.3,3.1,4.4
170437,Female,5.2,4.3,5.7
170438,Male,4.651411933652613,4.9,3.5
170439,Other,4.7,0.2,10.0
170440,Female,1.0,3.0,4.4
170441,Female,4.1,2.3,4.7
170442,Male,0.0,3.1,6.0
170443,Other,2.3,1.2,6.1
170444,Male,6.4,1.3,4.7
170445,Other,4.8,4.6,7.4
170446,Other,5.261807739194513,4.9,5.4
170447,Female,5.8,2.9,5.6
170448,Other,3.0,0.9,8.2
170449,Other,3.7,0.2,6.1
170450,Male,2.5,3.6,8.9
170451,Female,0.0,4.6,10.0
170452,Male,6.929199158010681,3.4,6.0
170453,Male,2.3,1.6,6.4
170454,Female,3.9,2.1,6.0
170455,Female,4.3,0.1,10.0
170456,Female,5.2,3.3,8.5
170457,Female,5.7760386264014745,0.8,7.1
170458,Other,4.2,4.5,8.3
170459,Male,1.5,4.1,7.4
170460,Other,4.5,3.2,7.6
170461,Female,6.5,2.6,5.7
170462,Female,8.08542407668417,2.0,6.8
170463,Female,4.6,3.3,6.9
170464,Female,3.7,2.9,6.6
170465,Other,3.0,4.6,10.0
170466,Female,3.2,0.8,8.6
170467,Female,3.6,0.9,6.5
170468,Other,4.6,0.1,6.1
170469,Male,7.7,4.4,8.7
170470,Male,6.8,3.8,10.0
170471,Female,3.7,1.5,4.7
170472,Other,4.6,0.7,4.1
170473,Other,4.1,3.4,5.4
170474,Female,4.3,3.2,8.6
170475,Female,4.8,3.6,10.0
170476,Other,3.6023484915893738,3.9,4.3
170477,Male,6.0,1.1,7.4
170478,Female,0.9,1.3,4.1
170479,Female,4.1,2.5,6.3
170480,Other,6.8,1.0,7.1
170481,Other,5.2,0.4,5.0
170482,Female,4.442038206460499,3.9,10.0
170483,Other,5.8,4.6,4.2
170484,Other,3.099260554090767,1.3,4.5
170485,Other,6.3,2.2,5.5
170486,Female,7.170456883202857,4.7,7.800000000000001
170487,Other,4.9,0.4,5.0
170488,Male,3.4,0.8,4.6
170489,Male,5.8855635095823295,3.6,8.1
170490,Other,7.859231553748309,1.4,8.6
170491,Female,4.5,4.2,5.4
170492,Male,1.1,1.4,8.7
170493,Other,2.3,0.8,3.4000000000000004
170494,Female,4.1,3.7,6.5
170495,Male,0.0,2.0,6.4
170496,Other,5.7,0.1,10.0
170497,Female,2.5,4.3,9.3
170498,Other,0.1,0.2,9.8
170499,Male,4.5,4.8,5.5
170500,Male,5.9,1.8,4.7
170501,Other,6.2,2.0,6.5
170502,Male,6.4,2.8,5.3
170503,Male,5.9,1.7,9.7
