student_id,exam_score,dropout_risk
170266,95,No
170267,100,No
170268,100,No
170269,94,No
170270,82,No
170271,100,No
170272,84,No
170273,88,No
170274,100,No
170275,100,No
170276,100,No
170277,73,No
170278,96,No
170279,89,No
170280,71,No
170281,92,No
170282,97,No
170283,93,No
170284,86,No
170285,94,No
170286,90,No
170287,58,No
170288,64,No
170289,83,No
170290,99,No
170291,100,No
170292,100,No
170293,100,No
170294,92,No
170295,94,No
170296,81,No
170297,100,No
170298,100,No
170299,96,No
170300,76,No
170301,94,No
170302,96,No
170303,69,No
170304,82,No
170305,97,No
170306,76,No
170307,100,No
170308,98,No
170309,91,No
170310,81,No
170311,96,No
170312,93,No
170313,100,No
170314,96,No
170315,99,No
170316,99,No
170317,96,No
170318,97,No
170319,95,No
170320,90,No
170321,99,No
170322,85,No
170323,73,No
170324,100,No
170325,99,No
170326,95,No
170327,99,No
170328,99,No
170329,100,No
170330,100,No
170331,77,No
170332,95,No
170333,100,No
170334,97,No
170335,94,No
170336,91,No
170337,100,No
170338,80,Yes
170339,91,No
170340,69,No
170341,67,No
170342,95,No
170343,89,No
170344,93,No
170345,99,No
170346,99,No
170347,84,No
170348,61,No
170349,93,No
170350,100,No
170351,100,No
170352,100,Yes
170353,94,No
170354,82,No
170355,90,No
170356,98,No
170357,90,No
170358,78,No
170359,61,No
170360,100,No
170361,79,No
170362,72,Yes
170363,74,No
170364,68,No
170365,94,No
170366,100,No
170367,94,No
170368,98,No
170369,64,No
170370,100,No
170371,72,No
170372,77,No
170373,99,No
170374,56,No
170375,90,No
170376,94,No
170377,100,No
170378,100,No
170379,97,No
170380,98,No
170381,77,No
170382,91,No
170383,96,No
170384,78,No
170385,100,No
170386,94,Yes
170387,71,No
170388,89,No
170389,93,No
170390,91,No
170391,93,No
170392,72,No
170393,57,No
170394,91,No
170395,100,No
170396,100,No
170397,100,No
170398,80,No
170399,72,No
170400,91,No
170401,100,No
170402,68,No
170403,99,No
170404,81,No
170405,98,No
170406,100,No
170407,100,No
170408,100,No
170409,96,No
170410,93,No
170411,97,No
170412,99,No
170413,96,No
170414,92,No
170415,100,No
170416,71,No
170417,100,No
170418,100,No
170419,82,No
170420,69,No
170421,78,No
170422,80,No
170423,100,No
170424,94,No
170425,97,No
170426,93,No
170427,100,No
170428,83,No
170429,100,No
170430,68,No
170431,100,No
170432,100,No
170433,96,No
170434,89,No
170435,100,No
170436,81,No
170437,93,No
170438,100,No
170439,100,No
170440,100,No
170441,73,No
170442,62,No
170443,80,No
170444,78,No
170445,88,No
170446,100,No
170447,95,No
170448,98,No
170449,95,No
170450,100,No
170451,67,No
170452,100,No
170453,74,No
170454,92,No
170455,98,No
170456,94,No
170457,100,No
170458,79,No
170459,74,No
170460,77,No
170461,90,No
170462,99,No
170463,70,No
170464,86,No
170465,68,No
170466,88,No
170467,90,No
170468,84,No
170469,78,No
170470,93,No
170471,99,No
170472,81,No
170473,100,No
170474,100,No
170475,100,No
170476,92,No
170477,88,No
170478,95,No
170479,73,No
170480,99,No
170481,74,No
170482,65,No
170483,90,No
170484,98,No
170485,92,No
170486,89,Yes
170487,78,No
170488,74,Yes
170489,84,No
170490,85,No
170491,94,No
170492,75,No
170493,98,No
170494,82,No
170495,82,No
170496,100,No
170497,100,No
170498,72,No
170499,92,No
170500,100,No
170501,84,No
170502,96,No
170503,86,No
170504,90,No
170505,84,No
170506,79,No
170507,81,No
170508,77,No
170509,63,No
170510,100,No
170511,94,No
170512,100,No
170513,100,No
170514,98,No
170515,98,No
170516,88,No
170517,73,No
170518,89,No
170519,100,No
170520,93,No
170521,100,No
170522,74,No
170523,70,No
170524,100,No
170525,100,No
170526,100,No
170527,68,No
170528,100,No
170529,98,No
170530,100,No
170531,79,No
170532,100,No
170533,89,No
170534,69,No
170535,72,No
170536,100,No
170537,96,No
170538,100,No
170539,69,No
170540,100,No
170541,100,No
170542,100,No
170543,93,No
170544,60,No
170545,82,No
170546,78,No
170547,86,No
170548,80,No
170549,88,No
170550,100,No
170551,100,No
170552,100,No
170553,84,No
170554,72,No
170555,72,No
170556,95,No
170557,84,No
170558,74,No
170559,95,No
170560,100,No
170561,94,No
170562,100,No
170563,84,No
170564,92,No
170565,100,No
170566,99,No
170567,76,No
170568,92,No
170569,91,No
170570,100,No
170571,100,No
170572,100,No
170573,100,No
170574,100,No
170575,78,No
170576,88,No
170577,91,No
170578,75,No
170579,93,No
170580,82,No
170581,100,No
170582,100,No
170583,83,No
170584,87,No
170585,95,No
170586,88,No
170587,88,No
170588,61,No
170589,99,No
170590,98,No
170591,100,No
170592,93,No
170593,100,No
170594,82,No
170595,100,No
170596,97,No
170597,100,No
170598,100,No
170599,75,No
170600,61,No
170601,89,No
170602,92,No
170603,100,No
170604,94,No
170605,82,No
170606,76,No
170607,80,No
170608,100,No
170609,98,No
170610,100,No
170611,88,No
170612,76,No
170613,100,No
170614,82,No
170615,84,No
170616,86,No
170617,82,No
170618,99,No
170619,100,No
170620,83,No
170621,80,No
170622,99,No
170623,82,No
170624,68,No
170625,100,No
170626,96,No
170627,100,No
170628,86,No
170629,78,No
170630,93,No
170631,100,No
170632,100,No
170633,100,No
170634,90,No
170635,94,No
170636,100,No
170637,92,No
170638,61,No
170639,72,No
170640,95,No
170641,100,No
170642,89,No
170643,100,No
170644,91,No
170645,100,No
170646,61,No
170647,100,No
170648,99,No
170649,74,No
170650,76,Yes
170651,80,No
170652,100,No
170653,97,No
170654,100,No
170655,78,No
170656,80,No
170657,98,No
170658,96,No
170659,99,No
170660,95,No
170661,100,No
170662,86,No
170663,79,No
170664,95,No
170665,98,No
170666,100,No
170667,99,No
170668,93,No
170669,80,No
170670,95,No
170671,61,No
170672,100,No
170673,97,No
170674,80,No
170675,90,No
170676,79,No
170677,100,No
170678,92,No
170679,74,No
170680,100,No
170681,96,No
170682,89,No
170683,90,No
170684,100,No
170685,89,No
170686,94,No
170687,98,No
170688,67,No
170689,100,No
170690,97,No
170691,48,No
170692,100,No
170693,70,No
170694,100,No
170695,65,No
170696,98,No
170697,83,No
170698,100,No
170699,100,No
170700,100,No
170701,60,No
170702,94,No
170703,100,No
170704,77,No
170705,99,No
170706,95,No
170707,90,No
170708,97,No
170709,93,No
170710,100,No
170711,65,No
170712,86,No
170713,100,No
170714,70,No
170715,80,No
170716,100,No
170717,100,No
170718,95,No
170719,81,No
170720,94,No
170721,88,No
170722,100,No
170723,67,No
170724,76,No
170725,83,No
170726,96,No
170727,77,No
170728,69,No
170729,68,No
170730,100,No
170731,100,No
170732,100,No
170733,95,No
170734,100,No
170735,100,No
170736,85,No
170737,90,No
170738,69,No
170739,75,No
170740,92,No
170741,95,No
170742,87,Yes
170743,89,No
170744,84,No
170745,99,No
170746,99,No
170747,84,No
170748,99,No
170749,100,No
170750,77,No
170751,100,No
170752,100,No
170753,100,No
170754,70,No
170755,77,No
170756,100,No
170757,100,No
170758,73,No
170759,100,No
170760,100,No
170761,99,No
170762,81,No
170763,76,No
170764,62,No
170765,74,No
170766,90,No
170767,75,No
170768,88,No
170769,96,No
170770,100,No
170771,99,No
170772,86,No
170773,95,No
170774,94,No
170775,72,No
170776,95,No
170777,97,No
170778,69,No
170779,99,No
170780,84,No
170781,100,No
170782,99,No
170783,98,No
170784,67,No
170785,85,No
170786,100,No
170787,80,No
170788,90,No
170789,85,No
170790,81,No
170791,78,No
170792,100,No
170793,79,No
170794,97,No
170795,89,No
170796,100,No
170797,98,No
170798,100,No
170799,91,No
170800,100,No
170801,58,No
170802,66,Yes
170803,100,No
170804,85,No
170805,76,No
170806,94,No
170807,79,No
170808,55,Yes
170809,100,No
170810,72,No
170811,87,No
170812,100,No
170813,85,Yes
170814,100,No
170815,79,No
170816,85,No
170817,100,No
170818,91,No
170819,79,No
170820,67,No
170821,93,No
170822,81,No
170823,83,No
170824,100,No
170825,75,No
170826,95,No
170827,100,No
170828,100,Yes
170829,87,No
170830,97,No
170831,74,No
170832,78,No
170833,100,No
170834,78,No
170835,100,No
170836,99,No
170837,100,No
170838,100,No
170839,100,No
170840,83,No
170841,78,No
170842,98,No
170843,76,No
170844,100,No
170845,85,No
170846,66,No
170847,96,No
170848,98,No
170849,100,No
170850,100,No
170851,100,No
170852,99,No
170853,97,No
170854,90,No
170855,64,No
170856,93,No
170857,97,No
170858,71,No
170859,90,No
170860,83,No
170861,76,No
170862,100,No
170863,100,No
170864,95,No
170865,76,No
170866,90,No
170867,95,No
170868,95,No
170869,100,No
170870,100,No
170871,100,No
170872,78,No
170873,91,No
170874,100,No
170875,85,No
170876,100,No
170877,71,No
170878,79,No
170879,100,No
170880,96,No
170881,89,No
170882,93,No
170883,98,No
170884,98,No
170885,80,No
170886,87,No
170887,100,No
170888,100,No
170889,98,No
170890,93,No
170891,100,No
170892,70,No
170893,83,No
170894,77,Yes
170895,100,No
170896,78,No
170897,84,No
170898,82,No
170899,100,No
170900,98,No
170901,100,No
170902,61,No
170903,100,No
170904,72,No
170905,79,No
170906,85,No
170907,91,No
170908,100,No
170909,79,No
170910,70,No
170911,93,No
170912,39,No
170913,88,No
170914,78,No
170915,83,No
170916,96,No
170917,100,No
170918,100,No
170919,100,No
170920,81,No
170921,100,No
170922,75,Yes
170923,100,No
170924,91,No
170925,100,No
170926,85,No
170927,77,No
170928,74,No
170929,84,No
170930,78,No
170931,100,No
170932,85,No
170933,89,No
170934,100,No
170935,67,No
170936,99,No
170937,70,No
170938,100,No
170939,66,No
170940,100,No
170941,76,No
170942,90,No
170943,100,No
170944,86,No
170945,100,No
170946,78,No
170947,100,No
170948,100,No
170949,82,No
170950,94,No
170951,100,No
170952,96,No
170953,93,No
170954,100,No
170955,92,No
170956,97,No
170957,100,No
170958,80,No
170959,94,No
170960,86,No
170961,87,No
170962,100,No
170963,94,No
170964,88,No
170965,82,No
170966,83,No
170967,100,No
170968,95,No
170969,100,No
170970,100,No
170971,97,No
170972,86,No
170973,91,No
170974,74,No
170975,89,No
170976,100,No
170977,100,No
170978,88,No
170979,65,No
170980,94,No
170981,100,No
170982,100,No
170983,100,No
170984,96,No
170985,90,No
170986,78,No
170987,96,No
170988,76,No
170989,100,No
170990,92,No
170991,100,No
170992,59,No
170993,80,No
170994,100,No
170995,81,No
170996,94,No
170997,78,No
170998,89,No
170999,99,No
171000,74,No
171001,97,No
171002,85,No
171003,67,No
171004,100,No
171005,89,No
171006,100,No
171007,93,No
171008,98,No
171009,86,No
171010,87,No
171011,90,No
171012,84,No
171013,75,No
171014,99,No
171015,100,No
171016,83,No
171017,93,No
171018,61,No
171019,77,No
171020,65,No
171021,99,No
171022,99,No
171023,90,No
171024,96,No
171025,94,No
171026,53,No
171027,100,No
171028,98,No
171029,92,No
171030,100,No
171031,89,No
171032,81,No
171033,100,No
171034,100,No
171035,93,No
171036,91,No
171037,94,No
171038,92,No
171039,60,No
171040,99,No
171041,100,No
171042,100,No
171043,98,No
171044,100,No
171045,94,No
171046,100,No
171047,91,No
171048,100,No
171049,62,No
171050,100,No
171051,97,No
171052,96,No
171053,97,No
171054,94,No
171055,100,No
171056,100,No
171057,98,No
171058,100,No
171059,100,No
171060,100,No
171061,88,No
171062,96,No
171063,76,No
171064,77,No
171065,100,No
171066,100,No
171067,92,No
171068,99,No
171069,80,No
171070,100,No
171071,96,No
171072,100,No
171073,87,No
171074,80,No
171075,94,No
171076,100,No
171077,100,No
171078,100,No
171079,73,No
171080,44,Yes
171081,92,No
171082,91,No
171083,80,No
171084,76,No
171085,100,No
171086,80,No
171087,100,No
171088,100,No
171089,100,Yes
171090,81,No
171091,96,No
171092,59,No
171093,98,Yes
171094,100,No
171095,100,No
171096,77,No
171097,98,No
171098,82,No
171099,100,No
171100,87,No
171101,100,No
171102,95,Yes
171103,79,No
171104,100,No
171105,97,No
171106,71,No
171107,84,No
171108,81,No
171109,100,No
171110,56,No
171111,96,No
171112,100,No
171113,73,No
171114,100,No
171115,94,No
171116,82,No
171117,100,No
171118,85,No
171119,72,No
171120,85,No
171121,78,No
171122,82,No
171123,96,No
171124,100,No
171125,96,No
171126,83,No
171127,76,No
171128,80,No
171129,67,No
171130,84,No
171131,58,No
171132,100,No
171133,100,No
171134,58,No
171135,100,No
171136,100,No
171137,100,No
171138,70,No
171139,99,No
171140,67,No
171141,97,No
171142,89,No
171143,74,No
171144,87,No
171145,70,No
171146,88,No
171147,100,No
171148,100,No
171149,77,No
171150,94,No
171151,49,No
171152,100,No
171153,70,No
171154,92,No
171155,100,No
171156,80,No
171157,90,No
171158,76,No
171159,73,No
171160,82,No
171161,73,Yes
171162,84,No
171163,100,No
171164,83,No
171165,87,No
171166,98,No
171167,85,No
171168,79,No
171169,100,No
171170,84,No
171171,96,No
171172,81,No
171173,98,No
171174,64,No
171175,96,No
171176,70,No
171177,89,No
171178,93,No
171179,71,No
171180,76,No
171181,100,No
171182,96,No
171183,100,No
171184,81,No
171185,78,No
171186,63,No
171187,78,No
171188,82,No
171189,89,No
171190,89,No
171191,95,No
171192,94,No
171193,79,No
171194,98,No
171195,81,No
171196,100,No
171197,100,No
171198,100,No
171199,96,No
171200,91,No
171201,97,No
171202,97,No
171203,55,No
171204,89,No
171205,71,No
171206,98,No
171207,99,No
171208,84,No
171209,100,No
171210,88,No
171211,81,No
171212,85,No
171213,100,No
171214,100,No
171215,91,No
171216,74,No
171217,96,No
171218,100,No
171219,100,No
171220,100,No
171221,78,No
171222,91,No
171223,100,No
171224,66,No
171225,91,No
171226,100,No
171227,94,No
171228,100,No
171229,73,No
171230,84,No
171231,100,No
171232,94,No
171233,100,No
171234,93,Yes
171235,96,No
171236,88,No
171237,100,No
171238,73,No
171239,78,No
171240,96,No
171241,70,No
171242,71,No
171243,89,No
171244,84,No
171245,97,No
171246,100,No
171247,73,No
171248,82,No
171249,93,No
171250,64,No
171251,92,No
171252,100,No
171253,100,No
171254,85,No
171255,74,No
171256,80,No
171257,100,No
171258,53,No
171259,100,No
171260,100,No
171261,86,No
171262,98,No
171263,73,No
171264,96,No
171265,72,No
171266,70,No
171267,100,No
171268,58,No
171269,76,No
171270,100,No
171271,70,No
171272,96,No
171273,94,No
171274,70,No
171275,74,No
171276,98,No
171277,84,No
171278,98,No
171279,100,No
171280,100,No
171281,73,No
171282,90,No
171283,91,No
171284,99,No
171285,70,No
171286,89,No
171287,70,No
171288,90,No
171289,100,No
171290,97,No
171291,100,No
171292,88,No
171293,85,No
171294,94,No
171295,100,No
171296,87,No
171297,68,No
171298,93,No
171299,89,No
171300,99,No
171301,100,No
171302,95,No
171303,95,No
171304,100,No
171305,97,No
171306,100,No
171307,61,No
171308,80,No
171309,63,No
171310,85,No
171311,95,No
171312,94,No
171313,100,No
171314,90,No
171315,92,No
171316,80,No
171317,100,No
171318,80,No
171319,76,No
171320,100,No
171321,100,No
171322,100,No
171323,98,No
171324,69,No
171325,54,No
171326,99,No
171327,97,No
171328,66,No
171329,100,No
171330,94,No
171331,91,No
171332,100,No
171333,92,No
171334,100,No
171335,64,No
171336,96,Yes
171337,59,No
171338,94,No
171339,97,No
171340,79,No
171341,85,No
171342,84,No
171343,93,No
171344,100,No
171345,98,No
171346,63,No
171347,98,No
171348,81,No
171349,86,No
171350,91,No
171351,99,No
171352,96,No
171353,100,No
171354,81,Yes
171355,100,No
171356,90,No
171357,97,No
171358,66,No
171359,90,No
171360,100,No
171361,86,No
171362,70,No
171363,90,No
171364,81,No
171365,100,No
171366,90,No
171367,98,No
171368,100,No
171369,93,No
171370,100,No
171371,98,No
171372,100,No
171373,90,No
171374,94,No
171375,68,No
171376,84,No
171377,91,No
171378,90,No
171379,96,No
171380,96,No
171381,82,No
171382,80,No
171383,100,No
171384,100,No
171385,100,No
171386,96,No
171387,68,No
171388,100,No
171389,99,No
171390,91,No
171391,100,No
171392,73,No
171393,81,No
171394,94,No
171395,91,No
171396,77,No
171397,78,No
171398,92,No
171399,73,No
171400,68,No
171401,79,No
171402,96,No
171403,69,Yes
171404,93,No
171405,96,No
171406,76,No
171407,100,No
171408,94,No
171409,100,No
171410,86,No
171411,100,No
171412,78,No
171413,97,No
171414,94,No
171415,75,No
171416,100,No
171417,100,No
171418,88,No
171419,77,No
171420,98,No
171421,100,No
171422,99,No
171423,93,No
171424,70,No
171425,97,No
171426,60,No
171427,84,No
171428,81,No
171429,76,No
171430,98,No
171431,97,No
171432,100,No
171433,100,No
171434,100,No
171435,92,No
171436,97,No
171437,80,No
171438,100,No
171439,96,No
171440,100,No
171441,73,Yes
171442,98,No
171443,100,No
171444,90,No
171445,81,No
171446,92,No
171447,75,No
171448,94,No
171449,80,No
171450,77,No
171451,75,No
171452,100,No
171453,96,No
171454,92,No
171455,95,No
171456,94,No
171457,100,No
171458,93,No
171459,80,No
171460,94,No
171461,70,No
171462,99,No
171463,85,Yes
171464,92,No
171465,98,No
171466,97,No
171467,94,No
171468,100,No
171469,98,No
171470,100,No
171471,94,No
171472,88,No
171473,84,No
171474,99,No
171475,90,No
171476,93,No
171477,83,No
171478,95,No
171479,91,No
171480,92,No
171481,97,No
171482,100,No
171483,66,No
171484,93,No
171485,95,No
171486,86,No
171487,73,No
171488,100,No
171489,86,No
171490,100,No
171491,100,No
171492,100,No
171493,89,No
171494,100,No
171495,88,No
171496,92,No
171497,100,No
171498,69,No
171499,72,No
171500,81,No
171501,93,No
171502,98,No
171503,100,No
171504,90,No
171505,98,No
171506,93,No
171507,84,No
171508,97,No
171509,100,No
171510,100,No
171511,98,No
171512,76,No
171513,95,Yes
171514,100,No
171515,96,No
171516,67,No
171517,98,No
171518,81,No
171519,88,No
171520,70,No
171521,100,No
171522,86,No
171523,98,No
171524,100,No
171525,100,No
171526,100,No
171527,95,No
171528,60,No
171529,75,No
171530,97,No
171531,97,No
171532,93,No
171533,100,No
171534,63,No
171535,73,No
171536,100,No
171537,88,No
171538,100,No
171539,100,No
171540,90,No
171541,99,No
171542,81,No
171543,66,No
171544,100,No
171545,75,No
171546,81,No
171547,92,No
171548,82,No
171549,93,No
171550,63,No
171551,100,No
171552,96,No
171553,100,No
171554,95,Yes
171555,72,No
171556,94,No
171557,100,No
171558,100,No
171559,85,No
171560,89,No
171561,82,No
171562,83,No
171563,100,No
171564,77,No
171565,98,No
171566,97,No
171567,95,No
171568,99,No
171569,91,No
171570,87,No
171571,79,No
171572,94,No
171573,100,No
171574,100,No
171575,97,No
171576,66,No
171577,100,No
171578,100,Yes
171579,100,No
171580,89,No
171581,63,No
171582,90,No
171583,100,No
171584,100,No
171585,79,No
171586,100,No
171587,100,No
171588,75,No
171589,89,No
171590,85,No
171591,80,No
171592,98,No
171593,96,No
171594,87,No
171595,79,No
171596,88,No
171597,100,No
171598,64,No
171599,100,No
171600,97,No
171601,96,No
171602,100,No
171603,98,No
171604,83,Yes
171605,75,No
171606,94,No
171607,96,No
171608,99,No
171609,79,No
171610,100,No
171611,94,No
171612,84,No
171613,100,No
171614,94,No
171615,81,No
171616,99,No
171617,75,No
171618,64,No
171619,100,No
171620,93,No
171621,75,No
171622,100,No
171623,98,No
171624,96,No
171625,94,No
171626,99,No
171627,94,No
171628,62,No
171629,98,No
171630,100,No
171631,100,No
171632,97,No
171633,100,No
171634,98,No
171635,67,No
171636,80,No
171637,75,No
171638,100,No
171639,94,No
171640,80,No
171641,97,No
171642,100,No
171643,100,No
171644,98,No
171645,100,No
171646,100,No
171647,83,No
171648,83,No
171649,95,No
171650,72,No
171651,100,No
171652,70,No
171653,100,No
171654,71,No
171655,99,No
171656,67,No
171657,99,No
171658,100,No
171659,98,No
171660,92,No
171661,74,No
171662,98,No
171663,70,No
171664,93,No
171665,86,No
171666,79,No
171667,59,No
171668,100,No
171669,70,No
171670,80,No
171671,83,No
171672,100,No
171673,93,No
171674,79,No
171675,100,No
171676,89,No
171677,100,No
171678,100,No
171679,100,No
171680,60,No
171681,92,No
171682,78,No
171683,100,No
171684,79,No
171685,96,No
171686,96,No
171687,96,No
171688,86,No
171689,91,No
171690,71,No
171691,100,No
171692,91,No
171693,100,No
171694,92,No
171695,100,No
171696,100,No
171697,87,No
171698,98,No
171699,57,No
171700,100,No
171701,96,No
171702,100,No
171703,100,No
171704,74,No
171705,97,No
171706,86,No
171707,93,Yes
171708,100,No
171709,96,No
171710,100,No
171711,96,No
171712,79,No
171713,70,Yes
171714,81,No
171715,90,No
171716,73,No
171717,82,No
171718,96,No
171719,93,No
171720,100,No
171721,95,No
171722,61,No
171723,100,No
171724,100,No
171725,56,No
171726,100,No
171727,100,No
171728,73,No
171729,84,No
171730,78,No
171731,93,No
171732,97,No
171733,100,No
171734,83,No
171735,91,No
171736,100,No
171737,91,No
171738,97,No
171739,91,No
171740,100,No
171741,89,No
171742,100,No
171743,71,No
171744,76,No
171745,88,No
171746,100,No
171747,99,No
171748,78,No
171749,100,No
171750,100,No
171751,100,No
171752,78,No
171753,75,No
171754,97,No
171755,91,No
171756,96,No
171757,100,No
171758,95,No
171759,61,No
171760,93,No
171761,100,Yes
171762,89,No
171763,80,No
171764,100,No
171765,73,No
171766,91,No
171767,97,No
171768,100,No
171769,77,No
171770,85,No
171771,78,No
171772,95,No
171773,84,No
171774,95,No
171775,81,No
171776,84,No
171777,98,No
171778,75,No
171779,72,No
171780,100,No
171781,100,No
171782,99,No
171783,87,No
171784,97,No
171785,97,No
171786,67,No
171787,100,No
171788,98,No
171789,87,No
171790,83,No
171791,100,No
171792,100,No
171793,93,No
171794,70,No
171795,100,No
171796,69,No
171797,100,No
171798,92,No
171799,99,No
171800,97,No
171801,95,No
171802,79,No
171803,100,No
171804,97,No
171805,100,No
171806,52,Yes
171807,89,No
171808,84,No
171809,64,No
171810,91,No
171811,97,No
171812,100,No
171813,93,No
171814,96,No
171815,77,No
171816,77,No
171817,89,No
171818,100,No
171819,94,No
171820,100,No
171821,78,No
171822,100,No
171823,81,No
171824,73,No
171825,87,No
171826,100,No
171827,100,No
171828,74,No
171829,100,No
171830,98,No
171831,72,No
171832,78,No
171833,97,No
171834,100,No
171835,100,No
171836,73,Yes
171837,97,No
171838,94,No
171839,95,No
171840,100,No
171841,98,No
171842,98,No
171843,94,No
171844,100,No
171845,63,No
171846,95,No
171847,84,No
171848,100,No
171849,100,No
171850,100,No
171851,76,No
171852,83,No
171853,91,No
171854,98,No
171855,100,No
171856,97,No
171857,100,No
171858,85,No
171859,100,No
171860,90,No
171861,91,No
171862,98,No
171863,100,No
171864,56,No
171865,100,No
171866,93,No
171867,86,No
171868,100,No
171869,100,No
171870,100,No
171871,99,No
171872,100,No
171873,97,No
171874,60,No
171875,91,No
171876,100,No
171877,88,No
171878,95,No
171879,100,No
171880,100,No
171881,98,No
171882,78,No
171883,100,No
171884,77,No
171885,100,No
171886,88,No
171887,100,No
171888,95,No
171889,69,No
171890,96,No
171891,87,No
171892,99,No
171893,100,No
171894,97,No
171895,100,No
171896,98,No
171897,100,No
171898,100,No
171899,84,No
171900,83,No
171901,78,No
171902,99,No
171903,74,No
171904,70,No
171905,98,Yes
171906,95,No
171907,100,No
171908,83,No
171909,80,No
171910,73,No
171911,95,No
171912,98,No
171913,100,No
171914,100,No
171915,100,No
171916,96,No
171917,100,No
171918,92,No
171919,99,No
171920,99,No
171921,89,No
171922,100,No
171923,98,No
171924,65,No
171925,83,No
171926,88,No
171927,100,No
171928,97,No
171929,87,No
171930,100,No
171931,82,No
171932,91,No
171933,85,No
171934,79,No
171935,94,No
171936,63,No
171937,94,No
171938,100,No
171939,99,No
171940,69,No
171941,100,No
171942,100,No
171943,100,No
171944,92,No
171945,74,No
171946,91,No
171947,86,No
171948,90,No
171949,71,No
171950,92,No
171951,99,No
171952,99,No
171953,91,No
171954,82,No
171955,92,No
171956,100,No
171957,97,No
171958,100,No
171959,73,No
171960,82,No
171961,83,No
171962,97,No
171963,92,No
171964,92,No
171965,100,No
171966,94,No
171967,98,No
171968,93,No
171969,100,No
171970,92,No
171971,93,No
171972,100,No
171973,71,No
171974,93,No
171975,90,No
171976,100,No
171977,99,No
171978,99,No
171979,90,No
171980,100,No
171981,77,No
171982,90,No
171983,66,No
171984,74,No
171985,93,No
171986,100,No
171987,98,No
171988,66,No
171989,100,No
171990,91,No
171991,94,No
171992,100,No
171993,100,No
171994,100,No
171995,100,No
171996,98,No
171997,89,No
171998,68,No
171999,100,No
172000,98,No
172001,100,No
172002,100,No
172003,69,No
172004,94,No
172005,98,No
172006,59,No
172007,100,No
172008,85,No
172009,100,No
172010,60,No
172011,100,No
172012,100,No
172013,100,No
172014,100,No
172015,92,No
172016,100,No
172017,100,No
172018,100,No
172019,91,No
172020,98,No
172021,100,No
172022,100,No
172023,74,No
172024,88,No
172025,100,No
172026,64,No
172027,73,No
172028,99,No
172029,100,No
172030,99,No
172031,100,No
172032,98,No
172033,87,No
172034,76,No
172035,90,No
172036,87,No
172037,97,No
172038,97,No
172039,83,No
172040,91,No
172041,87,No
172042,100,No
172043,94,No
172044,82,No
172045,100,No
172046,93,Yes
172047,65,No
172048,71,No
172049,97,No
172050,45,Yes
172051,97,No
172052,86,No
172053,100,No
172054,56,No
172055,100,No
172056,99,No
172057,60,No
172058,87,No
172059,100,No
172060,81,No
172061,87,No
172062,100,Yes
172063,100,No
172064,87,No
172065,96,No
172066,99,No
172067,100,No
172068,60,No
172069,80,No
172070,98,No
172071,88,No
172072,69,No
172073,97,No
172074,76,No
172075,96,No
172076,74,No
172077,90,Yes
172078,96,No
172079,96,No
172080,91,No
172081,98,No
172082,81,No
172083,100,No
172084,100,No
172085,89,No
172086,97,No
172087,74,No
172088,81,No
172089,73,No
172090,100,No
172091,77,No
172092,95,No
172093,93,No
172094,79,No
172095,100,No
172096,94,No
172097,73,No
172098,100,No
172099,78,No
172100,97,No
172101,96,No
172102,96,No
172103,100,Yes
172104,97,No
172105,100,No
172106,98,No
172107,96,No
172108,100,No
172109,86,No
172110,100,No
172111,71,No
172112,96,No
172113,61,No
172114,90,No
172115,99,No
172116,97,No
172117,73,No
172118,80,No
172119,84,No
172120,94,No
172121,100,No
172122,100,No
172123,99,No
172124,96,No
172125,98,No
172126,97,No
172127,94,No
172128,100,No
172129,89,No
172130,97,No
172131,74,No
172132,92,No
172133,100,No
172134,60,No
172135,97,No
172136,89,No
172137,99,No
172138,95,No
172139,97,No
172140,100,No
172141,97,No
172142,100,No
172143,100,No
172144,73,No
172145,76,No
172146,95,No
172147,99,No
172148,100,No
172149,78,No
172150,91,No
172151,93,No
172152,100,No
172153,100,No
172154,100,No
172155,86,No
172156,99,No
172157,61,No
172158,100,No
172159,67,No
172160,100,No
172161,100,No
172162,92,No
172163,100,No
172164,78,Yes
172165,100,No
172166,100,No
172167,99,No
172168,95,No
172169,95,No
172170,96,No
172171,84,No
172172,100,No
172173,78,No
172174,96,No
172175,81,No
172176,100,No
172177,92,No
172178,100,No
172179,76,No
172180,80,No
172181,93,No
172182,84,No
172183,83,No
172184,99,No
172185,65,No
172186,82,No
172187,77,No
172188,94,No
172189,62,No
172190,93,No
172191,97,No
172192,84,No
172193,78,No
172194,93,No
172195,83,No
172196,94,No
172197,98,No
172198,94,No
172199,100,No
172200,100,No
172201,100,No
172202,68,No
172203,88,No
172204,72,No
172205,83,No
172206,96,No
172207,83,No
172208,100,No
172209,75,No
172210,100,Yes
172211,100,No
172212,98,No
172213,70,No
172214,70,No
172215,97,No
172216,74,No
172217,100,No
172218,100,No
172219,80,No
172220,94,No
172221,96,No
172222,59,No
172223,93,No
172224,100,No
172225,96,No
172226,61,No
172227,100,No
172228,100,No
172229,87,No
172230,97,No
172231,85,No
172232,92,No
172233,96,No
172234,72,No
172235,91,No
172236,100,No
172237,100,No
172238,100,No
172239,77,No
172240,89,No
172241,100,No
172242,95,No
172243,99,No
172244,78,No
172245,100,No
172246,94,No
172247,85,No
172248,56,No
172249,96,No
172250,100,No
